provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Diploma in Cookery (Advanced) (Level 5) with a strand in Cookery,https://www.ara.ac.nz/products/programme/nz2102-main-new-zealand-diploma-in-cookery-advanced-level-5-with-strand-in-cookery/,Diploma,Hospitality / Tourism; Creative Arts / Design,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Diploma in Cookery (Advanced) (Level 5) with a strand in Cookery,Diploma in Cookery (Advanced) (Level 5) with a strand in Cookery,Diploma,Hospitality / Tourism; Creative Arts / Design,Diploma in Cookery (Advanced) (Level 5) with a strand in Cookery,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Diploma in Cybersecurity,https://www.ara.ac.nz/products/programme/nz3837-stru-new-zealand-diploma-in-cybersecurity-level-6/,Diploma,Computing / IT; Business / Management; Creative Arts / Design,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Diploma in Cybersecurity,Diploma in Cybersecurity,Diploma,Computing / IT; Business / Management; Creative Arts / Design,Diploma in Cybersecurity,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Diploma in Engineering,https://www.ara.ac.nz/products/programme/nz2612-civl-new-zealand-diploma-in-engineering-level-6-civil/,Diploma,Engineering / Construction; Creative Arts / Design,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Diploma in Engineering,Diploma in Engineering,Diploma,Engineering / Construction; Creative Arts / Design,Diploma in Engineering,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Diploma in Hospitality Management,https://www.ara.ac.nz/products/programme/nz2539-main-new-zealand-diploma-in-hospitality-management-level-5/,Diploma,Business / Management; Hospitality / Tourism; Creative Arts / Design,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Diploma in Hospitality Management,Diploma in Hospitality Management,Diploma,Business / Management; Hospitality / Tourism; Creative Arts / Design,Diploma in Hospitality Management,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Diploma in Information Technology Technical Support,https://www.ara.ac.nz/products/programme/nz2596-stru-new-zealand-diploma-in-information-technology-technical-support-level-5/,Diploma,Computing / IT; Creative Arts / Design,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Diploma in Information Technology Technical Support,Diploma in Information Technology Technical Support,Diploma,Computing / IT; Creative Arts / Design,Diploma in Information Technology Technical Support,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Certificate in Building Information Modelling Bim,https://www.ara.ac.nz/products/programme/ch4070-stru-graduate-certificate-in-building-information-modelling-bim/,Certificate; Graduate,Business / Management; Engineering / Construction; Creative Arts / Design,programme;program;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Certificate in Building Information Modelling Bim,Graduate Certificate in Building Information Modelling Bim,Certificate; Graduate,Business / Management; Engineering / Construction; Creative Arts / Design,Graduate Certificate in Building Information Modelling Bim,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Accounting,https://www.ara.ac.nz/products/programme/ch3993-stru-graduate-diploma-in-accounting/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Accounting,Graduate Diploma in Accounting,Diploma; Graduate,Business / Management,Graduate Diploma in Accounting,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Applied Management,https://www.ara.ac.nz/products/programme/ch4047-stru-graduate-diploma-in-applied-management/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Applied Management,Graduate Diploma in Applied Management,Diploma; Graduate,Business / Management,Graduate Diploma in Applied Management,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Business Information Systems,https://www.ara.ac.nz/products/programme/ch3994-stru-graduate-diploma-in-business-information-systems/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Business Information Systems,Graduate Diploma in Business Information Systems,Diploma; Graduate,Business / Management,Graduate Diploma in Business Information Systems,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Business Transformation and Change,https://www.ara.ac.nz/products/programme/ch3995-stru-graduate-diploma-in-business-transformation-and-change/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Business Transformation and Change,Graduate Diploma in Business Transformation and Change,Diploma; Graduate,Business / Management,Graduate Diploma in Business Transformation and Change,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Construction Management,https://www.ara.ac.nz/products/programme/ch4061-cons-graduate-diploma-in-construction-management/,Diploma; Graduate,Business / Management; Engineering / Construction,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Construction Management,Graduate Diploma in Construction Management,Diploma; Graduate,Business / Management; Engineering / Construction,Graduate Diploma in Construction Management,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Human Resource Management,https://www.ara.ac.nz/products/programme/ch3999-stru-graduate-diploma-in-human-resource-management/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Human Resource Management,Graduate Diploma in Human Resource Management,Diploma; Graduate,Business / Management,Graduate Diploma in Human Resource Management,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Information and Communication Technologies,https://www.ara.ac.nz/products/programme/ch3880-stru-graduate-diploma-in-information-and-communication-technologies/,Diploma; Graduate,Computing / IT,programme;program;degree;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Information and Communication Technologies,Graduate Diploma in Information and Communication Technologies,Diploma; Graduate,Computing / IT,Graduate Diploma in Information and Communication Technologies,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Laboratory Technology,https://www.ara.ac.nz/products/programme/ch3700-gdlt-graduate-diploma-in-laboratory-technology/,Diploma; Graduate,Creative Arts / Design; Science,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Laboratory Technology,Graduate Diploma in Laboratory Technology,Diploma; Graduate,Creative Arts / Design; Science,Graduate Diploma in Laboratory Technology,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Marketing and Sales,https://www.ara.ac.nz/products/programme/ch4003-stru-graduate-diploma-in-marketing-and-sales/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Marketing and Sales,Graduate Diploma in Marketing and Sales,Diploma; Graduate,Business / Management,Graduate Diploma in Marketing and Sales,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Operations and Production Management,https://www.ara.ac.nz/products/programme/ch4001-stru-graduate-diploma-in-operations-and-production-management/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Operations and Production Management,Graduate Diploma in Operations and Production Management,Diploma; Graduate,Business / Management,Graduate Diploma in Operations and Production Management,kept_original
6006.0,Ara Institute of Canterbury,Institute of Technology/Polytechnic,http://www.ara.ac.nz/,Graduate Diploma in Project Management,https://www.ara.ac.nz/products/programme/ch4002-stru-graduate-diploma-in-project-management/,Diploma; Graduate,Business / Management,programme;program;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,125.0,Graduate Diploma in Project Management,Graduate Diploma in Project Management,Diploma; Graduate,Business / Management,Graduate Diploma in Project Management,kept_original
